Prediction,ID
0.0006050029713069851,196
0.7531840544256919,197
0.0008379375635317633,198
0.3751166108398945,199
0.08198068509656031,200
0.007041945080952146,201
0.16309359900497625,202
0.004964855786150854,203
0.011109948513182387,204
0.00251988905742158,205
0.6093587986543226,206
0.002330914880876051,207
0.007217512142715326,208
0.4819503123854128,209
0.001777099227786161,210
0.005989868915550594,211
0.38984647486405644,212
0.02966450788063273,213
0.023797312409478626,214
0.005188305568603145,215
0.9888673216169607,216
0.0015259459165787247,217
0.07084447505180931,218
0.0006317342251424597,219
0.9996530133458271,220
0.23100561612096115,221
0.0005219074816518949,222
0.003585592236671176,223
0.9987572585727615,224
0.6425155575823708,225
0.002814921257399499,226
0.02544373138101034,227
0.012205705393011105,228
0.0005567914158916202,229
0.5790702254929091,230
0.8839580280107202,231
0.09905142249976545,232
0.6964158071300637,233
0.2306693127513032,234
0.7399839220268305,235
0.23428746680101892,236
0.0831601080132013,237
0.17338887793218358,238
0.10413779857727364,239
0.005025045688662767,240
0.43488085045121316,241
0.00039663315392784196,242
0.020446181605735702,243
0.14942565341900654,244
0.01629549952584585,245
0.6939950021902777,246
0.005714214150898632,247
0.8525600961209031,248
0.6136227826212431,249
0.665296489634524,250
0.01705791450688038,251
0.043290651474535875,252
0.0026458076234339503,253
0.000814592147391681,254
0.31163799378152157,255
0.00015755629665858072,256
0.3739698826072536,257
0.9945392910625771,258
0.5070850707658963,259
0.00027217183258336193,260
0.00799685628279621,261
0.47354240233018124,262
0.0001535148631588442,263
0.005175930637717473,264
0.09757368668828245,265
0.0032386437490469896,266
0.0005527661705406464,267
0.836449982100196,268
0.0227294926160376,269
0.002186705743087512,270
0.7110397280046586,271
0.014058586238774503,272
0.0011050368339637167,273
0.20616717840031312,274
0.04939569234470404,275
0.27580919186865804,276
0.09365617329762321,277
0.002719587989288997,278
0.010851955581043593,279
0.11946826049758628,280
0.9971869030693135,281
0.041078806658270135,282
0.03596741454234963,283
0.005172888184060288,284
0.010592160426235292,285
0.9842768785095491,286
0.40366647503964664,287
0.21518345819362827,288
0.0046743529164336795,289
0.5075934904674513,290
0.29562741838299134,291
0.973725120404895,292
0.0016211914809478383,293
0.11626673327930631,294
0.024890300156652705,295
0.0029085584208940873,296
0.43403300377270426,297
0.6516881259919415,298
0.11864922995080168,299
0.17126431291166297,300
0.7432964171575293,301
0.0005034939604542391,302
0.0025364044262220823,303
0.23530102459127444,304
0.0181548610817059,305
0.7235108106673773,306
0.008986425455850449,307
0.7605711825007028,308
0.012821330175753846,309
0.43086598878822463,310
0.02651466798235992,311
0.2366283715841898,312
0.005067483007931116,313
0.022997758515646966,314
0.0014356353608762503,315
0.017387125900160293,316
0.8141912583230835,317
0.1645972464873642,318
0.3880960660692245,319
0.01326434131967795,320
0.002719587989288997,321
0.12308809628218373,322
0.4382699371762574,323
0.007731532972999685,324
0.5500768982223667,325
0.005747593521182204,326
0.004505431370537332,327
0.0004979036833718898,328
0.03457498678708634,329
0.0021811756707840312,330
0.45832841797040474,331
0.3251369303374675,332
0.26717708979107646,333
0.0005898335535970514,334
0.011499098588387758,335
0.013604218054066943,336
0.38871731369421575,337
0.0253819349951609,338
0.1732400069876822,339
0.9750586378225523,340
0.5466395186135846,341
0.6549911789547744,342
0.010613566331878686,343
0.0010015862874827302,344
0.9212674089357492,345
0.702509433551214,346
0.0004186313046002885,347
0.9621658623987931,348
0.7030906075039091,349
0.5861018696864394,350
0.0007592072963215696,351
0.20752491577321952,352
0.4954878291469282,353
0.5119722648238271,354
0.22403956735786765,355
0.007392795963883285,356
0.0006702701110654869,357
0.16675783870617034,358
0.3171003199435888,359
0.42186198863168833,360
0.004507634797384501,361
0.23011373366118784,362
0.39588010237710863,363
0.36255317553030875,364
0.04918442820381106,365
0.4360106634610288,366
0.01675749866566337,367
0.7042061980072563,368
0.02335267880728585,369
0.9962694497340991,370
0.307989131082078,371
0.27419102829442626,372
0.0030427105142493394,373
0.0034216237656374566,374
0.0232947686783052,375
0.11171724026594552,376
0.028735485707318487,377
0.0008208227614278467,378
0.27854235018632745,379
0.00203287114033996,380
0.017300355750068785,381
0.004975919455996442,382
0.002785128953300519,383
0.01738376478175017,384
0.007883054761390937,385
0.0004186313046002885,386
0.9941526486076138,387
0.02033545857428762,388
0.010584484802335916,389
0.04100162738223592,390
0.2797675412884326,391
0.5098484176825331,392
0.0023873764141414512,393
0.07952334445990121,394
0.7436885401658521,395
0.9531122073142912,396
0.5406119039281718,397
0.8953016624386648,398
0.46560941614193196,399
0.3479349800865784,400
0.1240273255375515,401
0.0024122799266921248,402
0.02496401137638272,403
0.1037724460614695,404
0.3990709716225026,405
0.06694680873838535,406
0.0074294672498089066,407
0.5112083336966273,408
0.5598221872474101,409
0.22637927372613467,410
0.8124278304468762,411
0.10562620938857935,412
0.011634204745829869,413
0.32654267574752466,414
0.002668940417488864,415
0.5593175054496826,416
0.3874296238759105,417
0.6301470467375393,418
0.01264023724449451,419
0.0018874698238839868,420
0.00035037697884975717,421
0.0017061472870212662,422
0.0010014604678010917,423
0.6447488437170366,424
0.03476740963660296,425
0.24124882479968388,426
0.48094165669641165,427
0.0024122799266921248,428
0.26664205431702126,429
0.03943732056373245,430
0.688200547579866,431
0.045797433380973876,432
0.0004048583469295642,433
0.5763880397748324,434
0.18067427168870306,435
0.04823943224649216,436
0.7039310840139256,437
0.003567284540255287,438
0.0016465983773960903,439
0.003253744161577231,440
0.6254951264055909,441
0.9974446573760504,442
0.0005027562835781794,443
0.0872773875510706,444
0.1422333830778394,445
0.00312482432986086,446
0.0022504633577156066,447
0.0002543184560594398,448
0.49394242384895,449
0.9967914488809252,450
0.9990233451832586,451
0.00037938145343580396,452
0.25130583597183515,453
0.5992152719588266,454
0.005672657205909863,455
0.003999830094046062,456
0.027923220845636764,457
0.4114156893460667,458
0.014250889804127424,459
0.024076752415780514,460
0.021166591098750603,461
0.5715259098226826,462
0.42219374337021626,463
0.029536014057897544,464
0.060040224101021535,465
0.0010283111617398974,466
0.2295290807304205,467
0.00155481439868741,468
0.018503728097812235,469
0.3430159593505673,470
0.743818539298428,471
0.046836917811728676,472
0.26897032326734716,473
0.013255101211774154,474
0.7625217088216336,475
0.000814592147391681,476
0.1215937119110978,477
0.17608075437593115,478
0.9308776472469739,479
0.021503902180221114,480
0.835400346917533,481
0.007546155934479894,482
0.019200279666047152,483
0.617146223094679,484
0.0017405961474203956,485
0.03257758926939857,486
0.8157138968124388,487
0.20123615600851544,488
0.4450874228536417,489
0.1263676054988568,490
0.0005219074816518949,491
0.0006330869096331219,492
0.0005070091759702811,493
0.00711116626461719,494
0.15091995882505677,495
0.008327964902239839,496
0.17508119996024216,497
0.23918459084914775,498
0.38320803236498424,499
0.017658614970093283,500
0.9276973607684269,501
0.025186259040600983,502
0.9928473334901778,503
0.022410977612959446,504
0.0033602155580146806,505
0.9390712899369078,506
0.014492582099527473,507
0.003938423246642962,508
0.003508473929357589,509
0.1691035387330725,510
0.176475990556751,511
0.6605338187937446,512
0.524413475131723,513
0.12249600963141662,514
0.039792313724430255,515
0.9977592801605466,516
0.006359754661158826,517
0.20492426182942067,518
0.7906351169914838,519
0.17523263765801714,520
0.0009147423143474775,521
0.06282714551057211,522
0.16192183491424328,523
0.0009331687409124983,524
0.997192041364964,525
0.4976594139715173,526
0.0014743669653031716,527
0.06139303535613271,528
0.12839180424440239,529
0.6316064620540055,530
0.0021874020460744843,531
0.3910793730954421,532
0.002700014591918338,533
0.012205768002978144,534
0.16814241028983962,535
0.004255543917911752,536
0.4234854948394031,537
0.009848640726328987,538
0.00012660926900421598,539
0.9944006711169883,540
0.0010947612876815904,541
0.7275350471264892,542
0.02256079805146428,543
0.0005219074816518949,544
0.2028782695443648,545
0.020381172162433337,546
0.9470455283958501,547
0.5187355976208275,548
0.011024610165512108,549
0.09076753610199535,550
0.99447746678498,551
0.9963246484069052,552
0.0015048127424255634,553
0.0019344615907955674,554
0.3669033596278422,555
0.002592898595269762,556
0.015901531297974305,557
0.35252825875964694,558
0.3846545927179019,559
0.5752687950026573,560
0.055355016352633346,561
0.8921204437937892,562
0.3669033596278422,563
0.0030274450517773143,564
0.9463458803702313,565
0.019808268264531477,566
0.40801149897251926,567
0.9941550247613169,568
0.15312607955728652,569
0.06807993092232748,570
0.007010495159078791,571
0.43252123977391643,572
0.010070812000874339,573
0.7433549432880344,574
0.07490642353330126,575
0.18106713307144795,576
0.0024325254208367375,577
0.00975395024335418,578
0.07501486192156481,579
0.022028046775171586,580
0.013081966733150393,581
0.02761020155628248,582
0.3433935223308239,583
0.3339699545958553,584
0.6174998972424836,585
0.10117427491288347,586
0.669758230835355,587
0.9858132423628843,588
0.029362824673929516,589
0.012308750394784731,590
0.28796570145816724,591
0.005694109443306736,592
0.011634204745829869,593
0.009166674439808183,594
0.9974653413126696,595
0.005735100153863834,596
0.47789692711668913,597
0.05054568230285407,598
0.0020319429128915836,599
0.005903543862388401,600
0.4193995724885327,601
0.014058586238774503,602
0.00044579602736842717,603
0.4360106634610288,604
0.0006595131983726659,605
0.29071078728923877,606
0.08278397215071208,607
0.004994571865103259,608
0.007175660122815394,609
0.055264374468303526,610
0.35519421754492764,611
0.21351305035445714,612
0.000770347800136124,613
0.03343154722730408,614
0.7537704513938684,615
0.0403880481621327,616
0.0006882989304786506,617
0.0012488328583889197,618
0.25564817211170804,619
0.0033782256672434895,620
0.06900788341510924,621
0.22577900197029768,622
0.307989131082078,623
0.835400346917533,624
0.017547577265410026,625
0.008041008518762138,626
0.27419102829442626,627
0.9836811951132602,628
0.016930726996923613,629
0.015745590937451537,630
0.0009943752696264711,631
0.8486047738764954,632
0.0008655170978355359,633
0.00396586596480539,634
0.053703473081432106,635
0.025280291983588908,636
0.003596560496704383,637
0.037422609199770154,638
0.12594298293975506,639
0.9969156179258398,640
0.4738436960024703,641
0.000770347800136124,642
0.13809734162158221,643
0.00374224278797275,644
0.9900874707845202,645
0.5444588747613365,646
0.9994046543759972,647
0.02556856527938699,648
0.6882805757410811,649
0.0007856303031249505,650
0.40980747019863073,651
0.003261797626672667,652
0.42147969159473464,653
0.5237050345507641,654
0.0013983503584292772,655
0.479297765439028,656
0.6739367439047451,657
0.026432770543417212,658
0.4395606875857914,659
0.8179976004942623,660
0.12841300087619073,661
0.030749202561444602,662
0.3914739003607556,663
0.8593748444785705,664
0.9255493188357093,665
0.0010027690256336574,666
0.0003040296424233323,667
0.025110502029234368,668
0.004182319277297639,669
0.000171741450064227,670
0.009801013972155898,671
0.0028724676789142313,672
0.0018981251878659518,673
0.6410327422388568,674
0.017621866358095147,675
0.09642423624670116,676
0.0008116937513451106,677
0.001169723917031981,678
0.0017344446771674481,679
0.008471205524818384,680
0.4822360852231192,681
0.2172378944320893,682
0.027492783060781272,683
0.14672838365433338,684
0.035006246353443134,685
0.015933139799238834,686
0.46348316836171327,687
0.3194172627357444,688
0.6119156662803086,689
0.0012598994657598706,690
0.01815347178482322,691
0.01551549219045601,692
0.6340122140104706,693
0.265425662917894,694
0.9975475843408185,695
0.731860286376793,696
0.08967534352799449,697
0.08565823430934627,698
0.0002553540971487636,699
0.06810064701135875,700
0.06365195084015766,701
0.15232692045415264,702
0.5832596856971061,703
0.02362694888415817,704
0.004190318775602893,705
0.3005529619374036,706
0.03283560725142852,707
0.006675386973682069,708
0.06163311105351103,709
0.3632088922872281,710
0.023021821446357428,711
0.016421273315206982,712
0.007828911279964827,713
0.00866043229522649,714
0.0053836599416665545,715
0.617146223094679,716
0.11385734057855103,717
0.2262012313915538,718
0.15732300007762984,719
0.991727116082252,720
0.7102464699013252,721
0.1947111856119392,722
0.237855232789192,723
0.01636913434856963,724
0.06228199221637034,725
0.5012347309912376,726
0.007461186486393977,727
0.6644534699535464,728
0.1281832625302274,729
0.0018281217796219896,730
0.0008601941746450947,731
0.1191382363157612,732
0.09785540296530747,733
0.8484834727894753,734
0.9980635384668287,735
0.056612168397315275,736
0.09082560750318348,737
0.9984646563894785,738
0.058674433171717305,739
0.80612189974342,740
0.17865664605576279,741
0.8310715359130091,742
0.011151725031949127,743
0.0012105237965930092,744
0.0009683168789663887,745
0.08158438579447042,746
0.0005625102395959043,747
0.0004048583469295642,748
0.0006437958942283275,749
0.5393680820861306,750
0.2665897657525535,751
0.030681021681743227,752
0.1857095537296847,753
0.00032432323906370466,754
0.0018559986747898733,755
0.03793208589950085,756
0.0015259459165787247,757
0.04562821587142282,758
0.6275549078201483,759
0.004655983207226793,760
0.5742693631407614,761
0.4052866935585271,762
0.0020061369862277626,763
0.49568140353306045,764
0.3273757354508715,765
0.036093661876717226,766
0.6452141905867493,767
0.025701703760331387,768
0.1169900725102174,769
0.3155798144594696,770
0.551743810413654,771
0.5112411783265273,772
0.04162806159339518,773
0.040711162775980546,774
0.000383854111039681,775
0.7117906219449328,776
0.028799379524318266,777
0.6644530522501773,778
0.18885789210965975,779
0.012528980618643479,780
0.10412915843417772,781
0.43403300377270426,782
0.024973435728421582,783
0.06030981594866719,784
0.3880960660692245,785
0.34414623716397585,786
0.1836265524586222,787
0.11174704141167394,788
0.5075934904674513,789
0.00019521335938276271,790
0.31454411669200627,791
0.0017235299054620887,792
0.8381720074951491,793
0.0009404856587426646,794
0.0362500916548989,795
0.4370707843396813,796
0.6859354241181281,797
0.2801452062726526,798
0.004666426461477449,799
0.04586964089294907,800
0.9910348712237137,801
0.01695691911209451,802
0.3739698826072536,803
0.5190497233800112,804
0.7597891404535884,805
0.4300723758014478,806
0.0005048950579771786,807
0.9104997363920317,808
0.01373067238589815,809
0.18757248367833051,810
0.08210299569300954,811
0.046769440337037865,812
0.0014211734217723251,813
0.006561484245519953,814
0.05754683831616079,815
0.0026700164468418308,816
0.015338220586302811,817
0.002906781083020037,818
0.0013010275268435208,819
0.0727572165446038,820
0.6037738025517279,821
0.0020139392751905277,822
0.020601621538550996,823
0.010509725856400204,824
0.006527186324815599,825
0.0003467010051076117,826
0.00034867989717462107,827
0.7644085673660671,828
0.8362925525018386,829
0.2878647159554991,830
0.30263313381231083,831
0.012199804671540937,832
0.24629146808992977,833
0.3914739003607556,834
0.004457887030522411,835
0.6931326444187068,836
0.0013346769894895041,837
0.6500837456514926,838
0.7932577309007622,839
0.994571209013755,840
0.005550243032392773,841
0.02029226136973398,842
0.07840137187293868,843
0.03501453742355624,844
0.3789814621273587,845
0.524413475131723,846
0.017396430646834417,847
0.005421085615692056,848
0.996833995429539,849
0.999201404024747,850
0.6989218704792122,851
0.01227566849263964,852
0.002093864589820881,853
0.03393483985787779,854
0.11330731609636446,855
0.00619136536916059,856
0.002303937030872547,857
0.003048720721876488,858
0.024153348875621733,859
0.005987311715552346,860
0.0011590614835308688,861
0.01672685655542844,862
0.1115582638313427,863
0.025021264020627574,864
0.1237495214439495,865
0.7323975394533921,866
0.1562236232830076,867
0.03639326766504761,868
0.0028830219208186847,869
0.0906974149787623,870
0.307989131082078,871
0.011908005592533,872
0.9911407262350399,873
0.33507347582764413,874
0.005787262224802942,875
0.2539635751887099,876
0.0004048583469295642,877
0.0028364371134825643,878
0.005633207535380883,879
0.19810979015441596,880
0.026873492119981558,881
0.036913952412268726,882
0.17885629699898725,883
0.0024114878283097957,884
0.002052467267667738,885
0.0016436257791816614,886
0.540125444602622,887
0.0024109003970068546,888
0.11865674415249577,889
0.3880960660692245,890
0.00810096313279286,891
0.9704344722193762,892
0.009949409531532128,893
0.012765628307754458,894
0.8193841643831334,895
0.0007661493020239132,896
0.38442784352235404,897
0.003630941719737456,898
0.12981148503683662,899
0.015271838175454815,900
0.04193687685122947,901
0.9586875580584585,902
0.2000385656727102,903
0.307989131082078,904
0.03949893700193671,905
0.10504441019011337,906
0.7852605581846481,907
0.6510008142447141,908
0.9918955281534321,909
0.6734657884143052,910
0.0053836599416665545,911
0.001180109627010877,912
0.10154920627852157,913
0.001308430554493423,914
0.0228338440006946,915
0.1299555946278423,916
0.24438682773164583,917
0.012641255442203602,918
0.0023551391774691353,919
0.0014779883439785882,920
0.000936953917245532,921
0.3076361182032689,922
0.008082376036431868,923
0.002794796799043262,924
0.9994287479295939,925
0.7992383567032308,926
0.15728180048336,927
0.620789636060243,928
0.01196747755302006,929
0.7778758341474685,930
0.0006585004945809819,931
0.049189804503003,932
0.10538082730052303,933
0.01671928260235257,934
0.04177231992274257,935
0.2046109693996279,936
0.1187800226727289,937
0.36549581671917575,938
0.021069964650743803,939
0.3349680907620011,940
0.000501367807200274,941
0.6984345137356806,942
0.005031509827363726,943
0.002592898595269762,944
0.00999589083000225,945
0.04497246358490947,946
0.022909048064255744,947
0.31163799378152157,948
0.8387996843762796,949
0.20310912571341644,950
0.016031914226818936,951
0.005117776421233374,952
0.006231924745543826,953
0.00028882416584674673,954
0.044064992938116276,955
0.6452141905867493,956
0.06823027800122194,957
0.2867623980000919,958
0.07018462147101763,959
0.9298847475951657,960
0.6856684864409588,961
0.782519645884305,962
0.6132257854371754,963
0.0011103600052031646,964
0.9923955211039879,965
0.9977444463148779,966
0.001000532247068358,967
0.016468648218610032,968
0.004426223670743613,969
0.002314556093780701,970
0.1567881955917774,971
0.0009666717380119639,972
0.10355060053640013,973
0.9992038031363296,974
0.10583956637223009,975
0.0013765612360157702,976
0.024856162314232204,977
0.997055614805626,978
0.04978988375572674,979
0.1610895560695396,980
0.00019271875676372312,981
0.006569093682846669,982
0.24165383579136976,983
0.04806898643213541,984
0.000638400683865913,985
0.37700211103151143,986
0.9986431881665493,987
0.01687186274410555,988
0.18898247618683212,989
0.0016161404144726717,990
0.30801156271539115,991
0.007337066637149268,992
0.9870813201054937,993
0.8753990297944048,994
0.5649270900479046,995
0.10283906803370127,996
0.04665664416318593,997
0.0005556021962959452,998
0.41894143497919384,999
0.01026386206974698,1000
0.475699151423391,1001
0.5411218380111156,1002
0.007513097744995897,1003
0.9351629809953297,1004
0.08135548767916516,1005
0.3789814621273587,1006
0.11878143076901262,1007
0.027991106000914166,1008
0.056614621414331184,1009
0.9806693560439933,1010
0.45545795357548285,1011
0.2621580523565198,1012
0.014686351490855813,1013
0.013867096502706643,1014
0.9320572117576719,1015
0.6809172743153249,1016
0.03643844753994215,1017
0.7376160448899413,1018
0.0004567976897973109,1019
0.01638604513948845,1020
0.36605096380568647,1021
0.3861598453685275,1022
0.026802698470931932,1023
0.3843654222429102,1024
0.0009256394768285738,1025
0.005561516924075743,1026
0.4561187334976177,1027
0.006643807101504524,1028
0.011089017748843317,1029
0.03519764345820164,1030
0.024802143790131632,1031
0.0034318707015121184,1032
0.0017927392188204652,1033
0.00396586596480539,1034
0.0006592179994947756,1035
0.1571593675705982,1036
0.26664205431702126,1037
0.9492664243549916,1038
0.0008357920744211488,1039
0.2088234405954038,1040
0.3083521368298165,1041
0.8193841643831334,1042
0.0006595131983726659,1043
0.9820187168985174,1044
0.9970891852856572,1045
0.4857835392073794,1046
0.9996008190304999,1047
0.0036999553202935365,1048
0.006060600381813487,1049
0.41207734264391094,1050
0.02522357208043817,1051
0.7364356894932851,1052
0.1977368997867478,1053
0.3485031018393532,1054
0.3861598453685275,1055
0.9982631124476578,1056
0.007759577280103044,1057
0.37947989226597123,1058
0.15312607955728652,1059
0.009928138282152936,1060
0.29071078728923877,1061
0.023084450519615697,1062
0.18953826209508232,1063
0.0009600851838859556,1064
0.019696354620342978,1065
0.004370832080706938,1066
0.002742560363283485,1067
0.19833277310346104,1068
0.2068369854786903,1069
0.0017344446771674481,1070
0.0004286757417722617,1071
0.0016065387875179966,1072
0.17630374494271073,1073
0.6739377434574431,1074
0.003957603396904764,1075
0.19039359588425833,1076
0.0005567914158916202,1077
0.01602501423866982,1078
0.001041352192874684,1079
0.002323808796653271,1080
0.002828053138722152,1081
0.006287457374254594,1082
0.4552417908623567,1083
0.003673856623968212,1084
0.0011103600052031646,1085
0.009282529710248155,1086
0.3566451027706376,1087
0.18024338153961106,1088
0.01358124717994628,1089
0.003714435749775512,1090
0.001595358730045606,1091
0.3632088922872281,1092
0.0904474968145029,1093
0.06810967340206255,1094
0.007944137012162844,1095
0.4979516869619622,1096
0.006682424616424796,1097
0.001079847935141137,1098
0.32017198515722595,1099
0.010668577106622223,1100
0.8987375708313355,1101
0.9965866120151001,1102
0.052217059436297814,1103
0.004370832080706938,1104
0.2016417829502278,1105
0.000648978001843316,1106
0.26948370258017823,1107
0.25456115586266426,1108
0.3606726405565936,1109
0.08979372008406493,1110
0.9941526486076138,1111
0.1100992542484558,1112
0.09004783528840818,1113
0.8960445029367541,1114
0.4868007188844778,1115
0.0006602139407656993,1116
0.026472402390091947,1117
0.0754988467574412,1118
0.0017405961474203956,1119
0.002772170097674489,1120
0.027499014577813403,1121
0.08500125291308153,1122
0.024643244814494165,1123
0.15460321845479794,1124
0.7361746607648039,1125
0.9928277401956287,1126
0.010070812000874339,1127
0.14497294416266046,1128
0.0017483608070438632,1129
0.021648843158184407,1130
0.052964187032182405,1131
0.00029320358735468124,1132
0.2687002022429399,1133
0.7361746607648039,1134
0.002592898595269762,1135
0.9972086097789528,1136
0.01387636910080714,1137
0.0011816809858333395,1138
0.12891912931205335,1139
0.5375585117788451,1140
0.37108702463736015,1141
0.0028940502825050337,1142
0.0011559278890885779,1143
0.021654760583155516,1144
0.033045536266456545,1145
0.012649471064463309,1146
0.0005949484850656056,1147
0.001096465043946813,1148
0.0032386437490469896,1149
0.22171970177530312,1150
0.2146709465678118,1151
0.02419606263474862,1152
0.01854557238732549,1153
0.008183573500957985,1154
0.685999009991684,1155
0.040841081712418924,1156
0.7031515649330382,1157
0.21349711639856528,1158
0.36220682750622074,1159
0.0026124137604441873,1160
0.00155481439868741,1161
0.01302923876490336,1162
0.005787915316118065,1163
0.44848547377088716,1164
0.16623788561729708,1165
0.38901432884288845,1166
0.030963745746685888,1167
0.0735169194255988,1168
0.04808738187965116,1169
0.3461501919326466,1170
0.692097199490815,1171
0.006934167742964265,1172
0.0005813627367631655,1173
0.3739698826072536,1174
0.19576009232085229,1175
0.001096465043946813,1176
0.34967190994751135,1177
0.15875554533440928,1178
0.02889378674879859,1179
0.005695583589652973,1180
0.024856162314232204,1181
0.022047936621792295,1182
0.6635336329511546,1183
0.45832841797040474,1184
0.002328120940083738,1185
0.5075934904674513,1186
0.9687626239353225,1187
0.000986481500832142,1188
0.0007249473313746673,1189
0.9984464841826689,1190
0.007107799933629778,1191
0.002177759204267835,1192
0.04783947191560016,1193
0.06230480153092221,1194
0.002295520184873035,1195
0.2185029125760643,1196
0.051322884783076284,1197
0.9007075518090352,1198
0.0353030307164509,1199
0.06718240454750878,1200
0.9995567753420743,1201
0.07147692830940047,1202
0.0012646013856944557,1203
0.04433666863614365,1204
0.0015494226026872093,1205
0.026193867249124533,1206
0.022691342966382436,1207
0.2602662112417079,1208
0.8154632549135677,1209
0.16444271512741243,1210
0.07444727270697554,1211
0.2485147351013136,1212
0.054162178506478906,1213
0.0035406611226358946,1214
0.6726847237267423,1215
0.9933239530910574,1216
0.6606552624945903,1217
0.1250541427162029,1218
0.0005379177614963714,1219
0.0017039570868086886,1220
0.30610117990715646,1221
0.0804846460557267,1222
0.16411747280427566,1223
0.4301555423862754,1224
0.29071078728923877,1225
0.25564817211170804,1226
0.7687435886107419,1227
0.4558116348247641,1228
0.0024114878283097957,1229
0.023775339599363034,1230
0.9832218432711002,1231
0.02912247085903497,1232
0.004525706878672798,1233
0.05361559840735947,1234
0.12363074198194798,1235
0.018988593028027374,1236
0.702509433551214,1237
